sales_order_sk,id_order,id_date,customer_sk,channel_sk,store_sk,shipping_location_sk,total_amount,subtotal,tax_amount,shipping_fee
1240,1000001471,20240503,1219,2,4.0,4,17787.0,14700.0,3087.0,0.0
1241,1000001472,20240323,1358,2,1.0,1,54722.25,45225.0,9497.25,0.0
1242,1000001473,20240716,395,1,,3102,43308.0,34800.0,7308.0,1200.0
1243,1000001474,20241128,536,1,,1602,69018.0,55800.0,11718.0,1500.0
1244,1000001475,20250614,31,2,1.0,1,108900.0,90000.0,18900.0,0.0
1245,1000001476,20240101,1414,1,,3051,50505.0,40500.0,8505.0,1500.0
1246,1000001477,20240322,963,1,,267,29659.2,23520.0,4939.2,1200.0
1247,1000001478,20250804,780,1,,2735,41188.08,33048.0,6940.08,1200.0
1248,1000001481,20240411,228,2,1.0,1,67881.0,56100.0,11781.0,0.0
1249,1000001482,20250213,670,1,,2491,29040.0,24000.0,5040.0,0.0
1250,1000001483,20240722,652,2,2.0,2,48024.9,39690.0,8334.9,0.0
1251,1000001484,20240914,308,2,1.0,1,78843.6,65160.0,13683.6,0.0
1252,1000001486,20240709,76,2,3.0,3,52272.0,43200.0,9072.0,0.0
1253,1000001488,20241003,703,1,,1943,16852.56,12936.0,2716.56,1200.0
1254,1000001489,20250730,792,2,1.0,1,15972.0,13200.0,2772.0,0.0
1255,1000001490,20240517,332,1,,3103,13314.6,10260.0,2154.6,900.0
1256,1000001491,20250130,69,1,,2102,92429.16,75396.0,15833.16,1200.0
1257,1000001492,20240701,311,2,4.0,4,17242.5,14250.0,2992.5,0.0
1258,1000001493,20250520,724,1,,1774,35203.5,28350.0,5953.5,900.0
1259,1000001494,20250717,1238,1,,2746,29867.4,23940.0,5027.4,900.0
1260,1000001495,20240323,488,2,3.0,3,56029.05,46305.0,9724.05,0.0
1261,1000001496,20241106,1435,2,3.0,3,41382.0,34200.0,7182.0,0.0
1262,1000001497,20250430,612,2,3.0,3,16335.0,13500.0,2835.0,0.0
1263,1000001498,20240222,1116,2,3.0,3,39930.0,33000.0,6930.0,0.0
1264,1000001499,20240822,1496,1,,1740,37137.0,29700.0,6237.0,1200.0
1265,1000001500,20240127,559,2,2.0,2,14483.7,11970.0,2513.7,0.0
1266,1000001501,20241231,745,2,3.0,3,101277.0,83700.0,17577.0,0.0
1267,1000001502,20241210,790,1,,105,66392.7,54870.0,11522.7,0.0
1268,1000001503,20240410,67,2,4.0,4,14520.0,12000.0,2520.0,0.0
1269,1000001504,20250224,1029,1,,402,39204.0,32400.0,6804.0,0.0
1270,1000001505,20250821,1360,2,1.0,1,49005.0,40500.0,8505.0,0.0
1271,1000001506,20250623,1366,1,,135,30240.0,24000.0,5040.0,1200.0
1272,1000001508,20241215,102,2,2.0,2,13068.0,10800.0,2268.0,0.0
1273,1000001509,20250930,1386,1,,3034,37137.0,29700.0,6237.0,1200.0
1274,1000001510,20240510,1026,1,,2197,92385.6,75360.0,15825.6,1200.0
1275,1000001512,20240327,875,1,,465,44760.0,36000.0,7560.0,1200.0
1276,1000001514,20250730,351,1,,1451,18142.5,14250.0,2992.5,900.0
1277,1000001515,20250831,1162,1,,1432,44760.0,36000.0,7560.0,1200.0
1278,1000001516,20241231,1237,1,,969,55650.0,45000.0,9450.0,1200.0
1279,1000001517,20250905,633,2,1.0,1,51455.25,42525.0,8930.25,0.0
1280,1000001518,20240906,405,1,,481,50205.0,40500.0,8505.0,1200.0
1281,1000001519,20241126,244,1,,2600,45912.0,37200.0,7812.0,900.0
1282,1000001521,20240606,324,2,1.0,1,56628.0,46800.0,9828.0,0.0
1283,1000001522,20241120,179,1,,1164,43451.1,35910.0,7541.1,0.0
1284,1000001523,20241222,518,2,4.0,4,45701.7,37770.0,7931.7,0.0
1285,1000001524,20250416,222,1,,2935,35574.0,29400.0,6174.0,0.0
1286,1000001525,20250311,1301,1,,773,18051.75,14175.0,2976.75,900.0
1287,1000001528,20240101,576,1,,118,80515.5,65550.0,13765.5,1200.0
1288,1000001529,20240901,642,2,1.0,1,13794.0,11400.0,2394.0,0.0
1289,1000001531,20250407,1392,1,,1447,50558.4,41040.0,8618.4,900.0
1290,1000001532,20240328,22,2,3.0,3,36209.25,29925.0,6284.25,0.0
1291,1000001533,20250519,1086,2,1.0,1,41382.0,34200.0,7182.0,0.0
1292,1000001534,20241110,995,1,,2422,48233.91,38871.0,8162.91,1200.0
1293,1000001536,20240410,1176,2,3.0,3,17787.0,14700.0,3087.0,0.0
1294,1000001537,20240826,991,2,3.0,3,13068.0,10800.0,2268.0,0.0
1295,1000001539,20250216,656,2,4.0,4,39131.4,32340.0,6791.4,0.0
1296,1000001540,20240407,1327,1,,2590,67329.0,54900.0,11529.0,900.0
1297,1000001541,20240530,974,2,3.0,3,43560.0,36000.0,7560.0,0.0
1298,1000001544,20250616,1078,1,,1790,67447.5,54750.0,11497.5,1200.0
1299,1000001545,20240611,1382,1,,2375,18442.5,14250.0,2992.5,1200.0
1300,1000001546,20240109,739,2,3.0,3,26136.0,21600.0,4536.0,0.0
1301,1000001547,20250615,878,1,,1397,46901.7,37770.0,7931.7,1200.0
1302,1000001548,20250409,863,1,,2514,50505.0,40500.0,8505.0,1500.0
1303,1000001549,20240322,504,2,3.0,3,17242.5,14250.0,2992.5,0.0
1304,1000001551,20250201,1339,1,,88,42688.8,35280.0,7408.8,0.0
1305,1000001552,20250121,769,1,,1227,44460.0,36000.0,7560.0,900.0
1306,1000001553,20240820,952,1,,437,20557.5,15750.0,3307.5,1500.0
1307,1000001555,20250821,1039,1,,1461,20257.5,15750.0,3307.5,1200.0
1308,1000001556,20240702,91,1,,1545,40104.0,32400.0,6804.0,900.0
1309,1000001557,20240621,1190,1,,292,43888.8,35280.0,7408.8,1200.0
1310,1000001558,20250727,762,2,1.0,1,57470.16,47496.0,9974.16,0.0
1311,1000001559,20240324,520,2,1.0,1,80586.0,66600.0,13986.0,0.0
1312,1000001560,20250416,604,2,2.0,2,65703.0,54300.0,11403.0,0.0
1313,1000001562,20241201,1401,1,,65,64628.28,52668.0,11060.28,900.0
1314,1000001563,20240515,298,2,1.0,1,29040.0,24000.0,5040.0,0.0
1315,1000001564,20250226,1104,1,,1087,17208.3,13230.0,2778.3,1200.0
1316,1000001565,20241103,1309,1,,1913,28788.0,22800.0,4788.0,1200.0
1317,1000001566,20250513,483,2,4.0,4,42688.8,35280.0,7408.8,0.0
1318,1000001567,20240620,208,1,,2342,13068.0,10800.0,2268.0,0.0
1319,1000001568,20250910,1493,2,4.0,4,42688.8,35280.0,7408.8,0.0
1320,1000001570,20250208,1263,1,,2101,33870.0,27000.0,5670.0,1200.0
1321,1000001571,20250414,878,1,,2027,46901.7,37770.0,7931.7,1200.0
1322,1000001572,20250804,625,2,4.0,4,18104.62,14962.5,3142.12,0.0
1323,1000001573,20250417,1236,1,,789,34394.25,28425.0,5969.25,0.0
1324,1000001575,20250409,777,1,,677,18104.62,14962.5,3142.12,0.0
1325,1000001576,20240212,1341,1,,942,30240.0,24000.0,5040.0,1200.0
1326,1000001577,20241021,1168,1,,3050,26029.2,20520.0,4309.2,1200.0
1327,1000001578,20240313,715,2,2.0,2,27588.0,22800.0,4788.0,0.0
1328,1000001579,20250325,26,2,4.0,4,41382.0,34200.0,7182.0,0.0
1329,1000001581,20241219,783,1,,1574,19350.0,15000.0,3150.0,1200.0
1330,1000001582,20240904,1323,2,1.0,1,16008.3,13230.0,2778.3,0.0
1331,1000001583,20250629,8,2,4.0,4,84942.0,70200.0,14742.0,0.0
1332,1000001584,20241228,336,2,2.0,2,91693.8,75780.0,15913.8,0.0
1333,1000001585,20240530,386,1,,1240,55650.0,45000.0,9450.0,1200.0
1334,1000001586,20250921,1375,2,4.0,4,39204.0,32400.0,6804.0,0.0
1335,1000001587,20250613,162,1,,2625,42688.8,35280.0,7408.8,0.0
1336,1000001588,20240304,1203,2,3.0,3,42688.8,35280.0,7408.8,0.0
1337,1000001589,20240911,835,1,,1743,44324.4,35640.0,7484.4,1200.0
1338,1000001590,20240315,566,2,1.0,1,59459.4,49140.0,10319.4,0.0
1339,1000001591,20250209,383,1,,1389,33870.0,27000.0,5670.0,1200.0
1340,1000001592,20240612,746,1,,603,39542.4,31440.0,6602.4,1500.0
1341,1000001594,20250924,1419,1,,2989,85416.0,69600.0,14616.0,1200.0
1342,1000001599,20250329,773,2,3.0,3,79860.0,66000.0,13860.0,0.0
1343,1000001600,20250709,413,1,,1088,40031.4,32340.0,6791.4,900.0
1344,1000001601,20250826,681,1,,2009,67447.5,54750.0,11497.5,1200.0
1345,1000001602,20250607,1425,2,4.0,4,14941.08,12348.0,2593.08,0.0
1346,1000001603,20250812,394,1,,1803,52927.5,42750.0,8977.5,1200.0
1347,1000001604,20250616,942,2,2.0,2,82455.45,68145.0,14310.45,0.0
1348,1000001605,20250604,1238,2,2.0,2,85305.0,70500.0,14805.0,0.0
1349,1000001606,20250314,1045,1,,168,40104.0,32400.0,6804.0,900.0
1350,1000001607,20250519,594,2,4.0,4,85377.6,70560.0,14817.6,0.0
1351,1000001608,20250518,58,1,,1138,18351.75,14175.0,2976.75,1200.0
1352,1000001609,20250126,1008,2,4.0,4,109771.2,90720.0,19051.2,0.0
1353,1000001610,20240515,1028,2,3.0,3,45534.72,37632.0,7902.72,0.0
1354,1000001611,20250503,1024,2,4.0,4,43560.0,36000.0,7560.0,0.0
1355,1000001613,20250601,90,1,,1434,38552.7,30870.0,6482.7,1200.0
1356,1000001614,20250912,728,1,,23,46554.75,38475.0,8079.75,0.0
1357,1000001615,20240403,294,1,,1904,52627.5,42750.0,8977.5,900.0
1358,1000001616,20250318,200,1,,2590,17208.3,13230.0,2778.3,1200.0
1359,1000001617,20240302,676,2,2.0,2,49005.0,40500.0,8505.0,0.0
1360,1000001618,20250227,694,1,,2779,61095.0,49500.0,10395.0,1200.0
1361,1000001620,20250511,1418,1,,3079,14268.0,10800.0,2268.0,1200.0
1362,1000001621,20240410,245,1,,2574,42364.2,34020.0,7144.2,1200.0
1363,1000001622,20250518,441,1,,1272,40404.0,32400.0,6804.0,1200.0
1364,1000001623,20250312,393,1,,1021,101932.5,83250.0,17482.5,1200.0
1365,1000001624,20250918,1428,1,,3186,53227.5,42750.0,8977.5,1500.0
1366,1000001626,20240207,379,1,,2267,29088.0,22800.0,4788.0,1500.0
1367,1000001627,20240918,653,1,,3155,29659.2,23520.0,4939.2,1200.0
1368,1000001628,20250712,230,1,,1206,46638.0,37800.0,7938.0,900.0
1369,1000001629,20250820,310,1,,1714,44760.0,36000.0,7560.0,1200.0
1370,1000001631,20240705,715,2,2.0,2,27588.0,22800.0,4788.0,0.0
1371,1000001632,20250814,520,1,,1353,51294.0,41400.0,8694.0,1200.0
1372,1000001633,20250728,896,1,,89,53227.5,42750.0,8977.5,1500.0
1373,1000001634,20250714,703,1,,444,55350.0,45000.0,9450.0,900.0
1374,1000001635,20241118,1365,2,3.0,3,15246.0,12600.0,2646.0,0.0
1375,1000001637,20250314,789,2,2.0,2,45520.2,37620.0,7900.2,0.0
1376,1000001638,20250702,77,1,,61,28788.0,22800.0,4788.0,1200.0
1377,1000001641,20240827,1066,1,,272,30240.0,24000.0,5040.0,1200.0
1378,1000001642,20240429,1081,1,,627,93774.6,76260.0,16014.6,1500.0
1379,1000001643,20241031,1232,1,,3038,44351.1,35910.0,7541.1,900.0
1380,1000001644,20240714,585,2,4.0,4,34485.0,28500.0,5985.0,0.0
1381,1000001645,20250326,624,2,1.0,1,39930.0,33000.0,6930.0,0.0
1382,1000001646,20240317,931,2,1.0,1,36300.0,30000.0,6300.0,0.0
1383,1000001647,20240722,932,1,,48,37437.0,29700.0,6237.0,1500.0
1384,1000001648,20240209,930,1,,2954,14994.0,11400.0,2394.0,1200.0
1385,1000001649,20250311,1114,2,3.0,3,14229.6,11760.0,2469.6,0.0
1386,1000001650,20240112,746,1,,1384,46720.2,37620.0,7900.2,1200.0
1387,1000001651,20250818,1306,1,,283,27588.0,22800.0,4788.0,0.0
1388,1000001652,20240109,741,1,,228,27636.0,21600.0,4536.0,1500.0
1389,1000001655,20241229,217,2,2.0,2,35937.0,29700.0,6237.0,0.0
1390,1000001656,20250527,944,2,3.0,3,70422.0,58200.0,12222.0,0.0
1391,1000001657,20241203,595,2,1.0,1,28314.0,23400.0,4914.0,0.0
1392,1000001658,20240109,156,2,2.0,2,26136.0,21600.0,4536.0,0.0
1393,1000001659,20250616,1323,2,2.0,2,76230.0,63000.0,13230.0,0.0
1394,1000001661,20240126,860,1,,2180,27636.0,21600.0,4536.0,1500.0
1395,1000001662,20240723,136,2,1.0,1,26136.0,21600.0,4536.0,0.0
1396,1000001664,20241115,23,1,,2468,13968.0,10800.0,2268.0,900.0
1397,1000001665,20240407,258,1,,728,14994.0,11400.0,2394.0,1200.0
1398,1000001666,20240216,1343,2,4.0,4,53215.8,43980.0,9235.8,0.0
1399,1000001667,20240412,311,1,,1646,74008.2,60420.0,12688.2,900.0
1400,1000001668,20241001,662,1,,500,14568.0,10800.0,2268.0,1500.0
1401,1000001669,20240514,538,2,1.0,1,13068.0,10800.0,2268.0,0.0
1402,1000001670,20241010,1212,1,,2204,15652.56,12936.0,2716.56,0.0
1403,1000001673,20241105,294,2,3.0,3,30346.8,25080.0,5266.8,0.0
1404,1000001674,20240326,1148,1,,980,55350.0,45000.0,9450.0,900.0
1405,1000001675,20250311,475,1,,372,52927.5,42750.0,8977.5,1200.0
1406,1000001676,20250830,1492,1,,2033,50268.0,40800.0,8568.0,900.0
1407,1000001677,20241114,1004,1,,2863,44881.08,36348.0,7633.08,900.0
1408,1000001678,20250521,427,1,,682,71503.5,58350.0,12253.5,900.0
1409,1000001679,20250129,1490,1,,2382,45004.5,36450.0,7654.5,900.0
1410,1000001680,20241124,1403,1,,1818,30167.4,23940.0,5027.4,1200.0
1411,1000001681,20240412,142,1,,2176,29940.0,24000.0,5040.0,900.0
1412,1000001682,20250717,890,2,3.0,3,43451.1,35910.0,7541.1,0.0
1413,1000001683,20241218,1265,1,,2865,33144.0,26400.0,5544.0,1200.0
1414,1000001684,20240303,612,1,,2296,57229.05,46305.0,9724.05,1200.0
1415,1000001686,20240601,330,2,2.0,2,76484.1,63210.0,13274.1,0.0
1416,1000001688,20250209,899,1,,186,69502.08,56448.0,11854.08,1200.0
1417,1000001689,20240914,728,1,,1573,29959.2,23520.0,4939.2,1500.0
1418,1000001690,20240526,1097,2,3.0,3,65267.4,53940.0,11327.4,0.0
1419,1000001691,20250226,1003,1,,67,18651.75,14175.0,2976.75,1500.0
1420,1000001692,20240715,1147,2,3.0,3,15246.0,12600.0,2646.0,0.0
1421,1000001693,20240905,747,2,4.0,4,123619.65,102165.0,21454.65,0.0
1422,1000001695,20240129,379,2,4.0,4,34303.5,28350.0,5953.5,0.0
1423,1000001696,20241214,115,1,,2751,38852.7,30870.0,6482.7,1500.0
1424,1000001697,20250313,293,1,,2587,38552.7,30870.0,6482.7,1200.0
1425,1000001698,20250401,1002,2,2.0,2,132930.6,109860.0,23070.6,0.0
1426,1000001699,20250811,1015,2,1.0,1,37933.5,31350.0,6583.5,0.0
1427,1000001700,20250124,126,1,,2182,67147.5,54750.0,11497.5,900.0
1428,1000001701,20240818,946,1,,1853,15294.0,11400.0,2394.0,1500.0
1429,1000001702,20250729,1005,1,,1275,16335.0,13500.0,2835.0,0.0
1430,1000001703,20241102,1018,1,,3188,27036.0,21600.0,4536.0,900.0
1431,1000001706,20250402,493,1,,272,56029.05,46305.0,9724.05,0.0
1432,1000001707,20240815,793,2,4.0,4,85359.45,70545.0,14814.45,0.0
1433,1000001708,20240820,864,2,3.0,3,13794.0,11400.0,2394.0,0.0
1434,1000001709,20240624,982,2,3.0,3,49005.0,40500.0,8505.0,0.0
1435,1000001710,20241006,146,1,,1034,44460.0,36000.0,7560.0,900.0
1436,1000001711,20240621,10,2,4.0,4,70422.0,58200.0,12222.0,0.0
1437,1000001712,20241007,174,1,,2817,31546.8,25080.0,5266.8,1200.0
1438,1000001713,20250904,210,1,,3055,36774.0,29400.0,6174.0,1200.0
1439,1000001715,20250111,1032,2,3.0,3,71583.6,59160.0,12423.6,0.0
1440,1000001716,20241207,708,1,,2103,40104.0,32400.0,6804.0,900.0
1441,1000001717,20240916,956,1,,1478,15420.0,12000.0,2520.0,900.0
1442,1000001718,20240305,1468,1,,2103,86442.0,70200.0,14742.0,1500.0
1443,1000001719,20241003,182,1,,280,42688.8,35280.0,7408.8,0.0
1444,1000001721,20250507,1388,2,4.0,4,66973.5,55350.0,11623.5,0.0
1445,1000001722,20250731,282,1,,2129,27442.8,22680.0,4762.8,0.0
1446,1000001723,20250812,1365,1,,2419,41382.0,34200.0,7182.0,0.0
1447,1000001724,20250722,505,2,2.0,2,31305.12,25872.0,5433.12,0.0
1448,1000001725,20250417,774,1,,2413,57402.0,46200.0,9702.0,1500.0
1449,1000001726,20250524,504,1,,80,29359.2,23520.0,4939.2,900.0
1450,1000001727,20240413,748,1,,1555,42582.0,34200.0,7182.0,1200.0
1451,1000001729,20250907,975,1,,2769,97675.8,79980.0,16795.8,900.0
1452,1000001730,20250701,156,1,,96,15429.6,11760.0,2469.6,1200.0
1453,1000001731,20250713,380,2,4.0,4,34485.0,28500.0,5985.0,0.0
1454,1000001732,20250724,823,1,,2567,15429.6,11760.0,2469.6,1200.0
1455,1000001733,20240718,561,2,1.0,1,83853.0,69300.0,14553.0,0.0
1456,1000001734,20240220,40,1,,3031,98677.68,80808.0,16969.68,900.0
1457,1000001735,20250513,270,2,1.0,1,14483.7,11970.0,2513.7,0.0
1458,1000001736,20240724,557,1,,209,16446.0,12600.0,2646.0,1200.0
1459,1000001737,20240614,303,2,1.0,1,49985.1,41310.0,8675.1,0.0
1460,1000001738,20240902,345,1,,2640,15429.6,11760.0,2469.6,1200.0
1461,1000001739,20240419,676,2,2.0,2,30492.0,25200.0,5292.0,0.0
1462,1000001740,20241209,1373,2,3.0,3,35574.0,29400.0,6174.0,0.0
1463,1000001741,20240426,564,2,3.0,3,51001.5,42150.0,8851.5,0.0
1464,1000001742,20240524,182,2,3.0,3,53361.0,44100.0,9261.0,0.0
1465,1000001743,20240507,216,2,4.0,4,54450.0,45000.0,9450.0,0.0
1466,1000001744,20250820,752,1,,488,43888.8,35280.0,7408.8,1200.0
1467,1000001745,20250103,413,1,,2253,27551.7,22770.0,4781.7,0.0
1468,1000001746,20241001,1384,1,,490,28488.0,22800.0,4788.0,900.0
1469,1000001747,20240113,478,2,4.0,4,14229.6,11760.0,2469.6,0.0
1470,1000001748,20240303,1049,1,,1712,73800.0,60000.0,12600.0,1200.0
1471,1000001749,20240502,1271,1,,2938,40104.0,32400.0,6804.0,900.0
1472,1000001751,20250218,650,2,4.0,4,25613.28,21168.0,4445.28,0.0
1473,1000001752,20240728,685,2,4.0,4,88935.0,73500.0,15435.0,0.0
1474,1000001753,20250529,936,1,,195,28788.0,22800.0,4788.0,1200.0
1475,1000001754,20250805,1189,1,,555,19350.0,15000.0,3150.0,1200.0
1476,1000001755,20241003,1130,1,,2832,89298.0,73800.0,15498.0,0.0
1477,1000001756,20250513,233,1,,470,25022.4,19440.0,4082.4,1500.0
1478,1000001757,20250226,626,1,,835,14621.4,11340.0,2381.4,900.0
1479,1000001758,20240105,545,2,4.0,4,75867.0,62700.0,13167.0,0.0
1480,1000001759,20240704,147,2,4.0,4,43560.0,36000.0,7560.0,0.0
1481,1000001760,20241219,946,1,,3181,29867.4,23940.0,5027.4,900.0
1482,1000001761,20250703,267,2,1.0,1,31944.0,26400.0,5544.0,0.0
1483,1000001763,20250925,106,2,2.0,2,85377.6,70560.0,14817.6,0.0
1484,1000001764,20250203,656,1,,1567,44760.0,36000.0,7560.0,1200.0
1485,1000001765,20250220,1324,2,4.0,4,14229.6,11760.0,2469.6,0.0
1486,1000001766,20240805,1133,2,2.0,2,34485.0,28500.0,5985.0,0.0
1487,1000001767,20240629,921,2,4.0,4,43451.1,35910.0,7541.1,0.0
1488,1000001768,20240525,16,1,,2044,44188.8,35280.0,7408.8,1500.0
1489,1000001769,20240818,1099,1,,3119,14694.0,11400.0,2394.0,900.0
1490,1000001770,20240226,920,2,3.0,3,49005.0,40500.0,8505.0,0.0
1491,1000001771,20240924,503,1,,2634,37200.0,30000.0,6300.0,900.0
1492,1000001772,20250614,1057,2,4.0,4,18150.0,15000.0,3150.0,0.0
1493,1000001773,20250620,1044,1,,214,36774.0,29400.0,6174.0,1200.0
1494,1000001774,20250106,1012,1,,1589,35385.0,28500.0,5985.0,900.0
1495,1000001775,20250525,163,2,1.0,1,29040.0,24000.0,5040.0,0.0
1496,1000001776,20240804,347,2,4.0,4,34485.0,28500.0,5985.0,0.0
1497,1000001777,20250928,634,1,,1339,31944.0,26400.0,5544.0,0.0
1498,1000001779,20241021,123,1,,1055,43008.0,34800.0,7308.0,900.0
1499,1000001780,20250925,638,1,,830,73074.0,59400.0,12474.0,1200.0
1500,1000001781,20250808,1230,1,,1786,15720.0,12000.0,2520.0,1200.0
1501,1000001782,20241103,689,2,1.0,1,14520.0,12000.0,2520.0,0.0
1502,1000001783,20240806,1069,1,,1402,74889.0,60900.0,12789.0,1200.0
1503,1000001784,20240427,1335,1,,2824,26029.2,20520.0,4309.2,1200.0
1504,1000001787,20241102,713,2,4.0,4,49803.6,41160.0,8643.6,0.0
1505,1000001788,20250717,1477,2,2.0,2,13068.0,10800.0,2268.0,0.0
1506,1000001789,20250429,1333,1,,1686,30240.0,24000.0,5040.0,1200.0
1507,1000001790,20250114,980,1,,2506,72892.5,59250.0,12442.5,1200.0
1508,1000001791,20250416,977,2,4.0,4,53361.0,44100.0,9261.0,0.0
1509,1000001792,20240711,1254,1,,2620,13914.6,10260.0,2154.6,1500.0
1510,1000001793,20240722,1126,1,,1252,77793.0,63300.0,13293.0,1200.0
1511,1000001794,20241101,436,1,,2932,14520.0,12000.0,2520.0,0.0
1512,1000001795,20240707,1117,1,,907,33570.0,27000.0,5670.0,900.0
1513,1000001796,20241014,276,2,1.0,1,34485.0,28500.0,5985.0,0.0
1514,1000001797,20250202,551,1,,2831,40104.0,32400.0,6804.0,900.0
1515,1000001799,20240113,274,2,2.0,2,16335.0,13500.0,2835.0,0.0
1516,1000001800,20240629,361,2,3.0,3,30492.0,25200.0,5292.0,0.0
1517,1000001801,20240911,17,1,,1969,40104.0,32400.0,6804.0,900.0
1518,1000001802,20240204,713,1,,2164,39131.4,32340.0,6791.4,0.0
1519,1000001804,20240918,1094,1,,2589,33570.0,27000.0,5670.0,900.0
1520,1000001805,20250828,637,1,,2460,16908.3,13230.0,2778.3,900.0
1521,1000001806,20241013,1416,1,,48,44760.0,36000.0,7560.0,1200.0
1522,1000001807,20240925,949,1,,2716,85570.8,69480.0,14590.8,1500.0
1523,1000001809,20240312,1482,1,,279,16746.0,12600.0,2646.0,1500.0
1524,1000001810,20240913,496,1,,1441,44188.8,35280.0,7408.8,1500.0
1525,1000001811,20250805,991,1,,2385,58370.16,47496.0,9974.16,900.0
1526,1000001813,20250329,970,2,3.0,3,26136.0,21600.0,4536.0,0.0
1527,1000001814,20241120,1166,2,3.0,3,17787.0,14700.0,3087.0,0.0
1528,1000001815,20241203,1038,2,3.0,3,45476.64,37584.0,7892.64,0.0
1529,1000001818,20250107,1066,2,4.0,4,35937.0,29700.0,6237.0,0.0
1530,1000001819,20240602,1067,1,,2118,42582.0,34200.0,7182.0,1200.0
1531,1000001821,20240928,1456,1,,383,33870.0,27000.0,5670.0,1200.0
1532,1000001822,20250522,101,2,4.0,4,18150.0,15000.0,3150.0,0.0
1533,1000001823,20240724,312,2,1.0,1,13794.0,11400.0,2394.0,0.0
1534,1000001825,20240507,650,2,3.0,3,35574.0,29400.0,6174.0,0.0
1535,1000001826,20240727,645,2,2.0,2,53361.0,44100.0,9261.0,0.0
1536,1000001827,20240110,852,2,3.0,3,27442.8,22680.0,4762.8,0.0
1537,1000001828,20241016,1291,1,,878,38252.7,30870.0,6482.7,900.0
1538,1000001829,20250308,916,1,,1108,13706.64,10584.0,2222.64,900.0
1539,1000001831,20240814,1001,2,3.0,3,39204.0,32400.0,6804.0,0.0
1540,1000001832,20250703,1301,2,3.0,3,43560.0,36000.0,7560.0,0.0
1541,1000001833,20250902,1065,1,,3115,59132.7,48870.0,10262.7,0.0
1542,1000001834,20240817,1045,1,,2822,69589.2,56520.0,11869.2,1200.0
1543,1000001835,20250131,849,2,2.0,2,41382.0,34200.0,7182.0,0.0
1544,1000001836,20240216,1307,2,1.0,1,42761.4,35340.0,7421.4,0.0
1545,1000001837,20250616,731,1,,688,13968.0,10800.0,2268.0,900.0
1546,1000001839,20240119,1115,2,1.0,1,36300.0,30000.0,6300.0,0.0
1547,1000001840,20250207,388,1,,1491,16852.56,12936.0,2716.56,1200.0
1548,1000001841,20240203,789,1,,1386,58980.0,48000.0,10080.0,900.0
1549,1000001843,20240315,93,2,1.0,1,116160.0,96000.0,20160.0,0.0
1550,1000001844,20240611,452,1,,1041,52627.5,42750.0,8977.5,900.0
1551,1000001845,20250113,103,1,,1122,51003.6,41160.0,8643.6,1200.0
1552,1000001846,20250321,204,1,,934,30167.4,23940.0,5027.4,1200.0
1553,1000001847,20250610,1126,1,,724,57172.5,47250.0,9922.5,0.0
1554,1000001848,20250202,1496,2,4.0,4,34485.0,28500.0,5985.0,0.0
1555,1000001849,20241218,1192,1,,2135,49905.0,40500.0,8505.0,900.0
1556,1000001853,20240727,434,2,3.0,3,59895.0,49500.0,10395.0,0.0
1557,1000001854,20250310,724,1,,128,15129.6,11760.0,2469.6,900.0
1558,1000001855,20250604,1157,1,,1565,69877.5,57750.0,12127.5,0.0
1559,1000001856,20240727,450,2,2.0,2,34485.0,28500.0,5985.0,0.0
1560,1000001857,20250609,655,1,,1007,37800.0,30000.0,6300.0,1500.0
1561,1000001858,20241008,688,1,,1524,40404.0,32400.0,6804.0,1200.0
1562,1000001860,20241227,815,1,,933,68055.0,55500.0,11655.0,900.0
1563,1000001861,20240926,1202,2,1.0,1,34485.0,28500.0,5985.0,0.0
1564,1000001862,20240506,208,1,,924,44460.0,36000.0,7560.0,900.0
1565,1000001863,20250314,1119,1,,149,47454.75,38475.0,8079.75,900.0
1566,1000001864,20241206,871,2,4.0,4,27588.0,22800.0,4788.0,0.0
1567,1000001865,20250204,1089,1,,1987,43371.0,35100.0,7371.0,900.0
1568,1000001866,20240831,1313,1,,3145,42364.2,34020.0,7144.2,1200.0
1569,1000001867,20240817,1169,2,1.0,1,42688.8,35280.0,7408.8,0.0
1570,1000001869,20240707,274,1,,2332,19004.62,14962.5,3142.12,900.0
1571,1000001871,20250316,682,1,,886,37500.0,30000.0,6300.0,1200.0
1572,1000001872,20250628,1063,2,2.0,2,35574.0,29400.0,6174.0,0.0
1573,1000001873,20240806,535,1,,2920,20765.7,16170.0,3395.7,1200.0
1574,1000001874,20250409,1140,2,3.0,3,76121.1,62910.0,13211.1,0.0
1575,1000001875,20240501,712,1,,318,14306.64,10584.0,2222.64,1500.0
