shipment_sk,shipment_id,id_order,carrier,status,tracking_number,id_date_shipped,shipped_at,id_date_delivered,delivered_at
3077,9000003076,1000003076,Correo Argentino,DELIVERED,TRK-CEOAZN7EVR,20240705.0,2024-07-05 22:39:58,20240707.0,2024-07-07 22:39:58
3078,9000003077,1000003077,Correo Argentino,DELIVERED,TRK-QGK6NR1ZGM,20240916.0,2024-09-16 03:55:04,20240919.0,2024-09-19 03:55:04
3079,9000003078,1000003078,Correo Argentino,DELIVERED,TRK-KN69PVDA72,20250605.0,2025-06-05 18:18:39,20250610.0,2025-06-10 18:18:39
3080,9000003079,1000003079,PICKUP,DELIVERED,,20240919.0,2024-09-19 03:22:04,20240920.0,2024-09-20 03:22:04
3081,9000003080,1000003080,Correo Argentino,DELIVERED,TRK-N7MARL9B6I,20250223.0,2025-02-23 04:28:41,20250226.0,2025-02-26 04:28:41
3082,9000003081,1000003081,Correo Argentino,DELIVERED,TRK-7VB5UG46G5,20250501.0,2025-05-01 03:37:47,20250508.0,2025-05-08 03:37:47
3083,9000003082,1000003082,PICKUP,DELIVERED,,20241013.0,2024-10-13 10:02:42,20241014.0,2024-10-14 10:02:42
3084,9000003083,1000003083,Correo Argentino,DELIVERED,TRK-9PG8BHTQ00,20241029.0,2024-10-29 00:35:34,20241031.0,2024-10-31 00:35:34
3085,9000003084,1000003084,PICKUP,READY,,20250113.0,2025-01-13 11:20:34,20250114.0,2025-01-14 11:20:34
3086,9000003085,1000003085,PICKUP,DELIVERED,,20250815.0,2025-08-15 18:28:15,20250816.0,2025-08-16 18:28:15
3087,9000003086,1000003086,Correo Argentino,DELIVERED,TRK-GQL4OT8B7U,20250920.0,2025-09-20 04:14:48,20250922.0,2025-09-22 04:14:48
3088,9000003087,1000003087,Correo Argentino,SHIPPED,TRK-QY6X5PVP4X,20250310.0,2025-03-10 02:27:20,20250313.0,2025-03-13 02:27:20
3089,9000003088,1000003088,PICKUP,DELIVERED,,20250901.0,2025-09-01 13:13:42,20250902.0,2025-09-02 13:13:42
3090,9000003089,1000003089,Correo Argentino,CANCELLED,,,,,
3091,9000003090,1000003090,Correo Argentino,SHIPPED,TRK-RGV53AOKD3,20240316.0,2024-03-16 00:42:37,20240321.0,2024-03-21 00:42:37
3092,9000003091,1000003091,Correo Argentino,DELIVERED,TRK-72HG8LRURW,20240716.0,2024-07-16 19:47:43,20240721.0,2024-07-21 19:47:43
3093,9000003092,1000003092,Correo Argentino,DELIVERED,TRK-C31JU8SZFW,20240804.0,2024-08-04 00:19:24,20240808.0,2024-08-08 00:19:24
3094,9000003093,1000003093,Correo Argentino,SHIPPED,TRK-E3HKYIRKKB,20240316.0,2024-03-16 14:18:28,20240321.0,2024-03-21 14:18:28
3095,9000003094,1000003094,Correo Argentino,DELIVERED,TRK-B8O0XUL3XM,20240827.0,2024-08-27 13:16:29,20240830.0,2024-08-30 13:16:29
3096,9000003095,1000003095,PICKUP,DELIVERED,,20250725.0,2025-07-25 17:28:38,20250726.0,2025-07-26 17:28:38
3097,9000003096,1000003096,Correo Argentino,DELIVERED,TRK-LIBLP1E6K6,20250420.0,2025-04-20 11:38:39,20250425.0,2025-04-25 11:38:39
3098,9000003097,1000003097,PICKUP,DELIVERED,,20240905.0,2024-09-05 22:16:56,20240906.0,2024-09-06 22:16:56
3099,9000003098,1000003098,Correo Argentino,DELIVERED,TRK-BFASVEFQ1T,20250302.0,2025-03-02 10:47:21,20250304.0,2025-03-04 10:47:21
3100,9000003099,1000003099,Correo Argentino,SHIPPED,TRK-2NUY50G4LJ,20250125.0,2025-01-25 20:42:50,20250128.0,2025-01-28 20:42:50
3101,9000003100,1000003100,Correo Argentino,DELIVERED,TRK-PM9NYUJ1ML,20250323.0,2025-03-23 19:05:20,20250326.0,2025-03-26 19:05:20
3102,9000003101,1000003101,PICKUP,DELIVERED,,20240410.0,2024-04-10 07:01:11,20240411.0,2024-04-11 07:01:11
3103,9000003102,1000003102,Correo Argentino,DELIVERED,TRK-J29CWOJ9B9,20240610.0,2024-06-10 03:54:53,20240612.0,2024-06-12 03:54:53
3104,9000003103,1000003103,PICKUP,DELIVERED,,20250910.0,2025-09-10 17:47:19,20250911.0,2025-09-11 17:47:19
3105,9000003104,1000003104,Correo Argentino,DELIVERED,TRK-F4A2BJO082,20240831.0,2024-08-31 17:11:17,20240904.0,2024-09-04 17:11:17
3106,9000003105,1000003105,PICKUP,DELIVERED,,20250116.0,2025-01-16 02:43:54,20250117.0,2025-01-17 02:43:54
3107,9000003106,1000003106,PICKUP,DELIVERED,,20240820.0,2024-08-20 09:00:57,20240821.0,2024-08-21 09:00:57
3108,9000003107,1000003107,PICKUP,DELIVERED,,20250720.0,2025-07-20 09:42:10,20250721.0,2025-07-21 09:42:10
3109,9000003108,1000003108,PICKUP,DELIVERED,,20240629.0,2024-06-29 11:59:47,20240630.0,2024-06-30 11:59:47
3110,9000003109,1000003109,PICKUP,DELIVERED,,20240812.0,2024-08-12 00:35:34,20240813.0,2024-08-13 00:35:34
3111,9000003110,1000003110,Correo Argentino,DELIVERED,TRK-8VPBDY20LW,20240717.0,2024-07-17 22:20:50,20240719.0,2024-07-19 22:20:50
3112,9000003111,1000003111,Correo Argentino,DELIVERED,TRK-RJIJC868PZ,20240608.0,2024-06-08 02:50:38,20240610.0,2024-06-10 02:50:38
3113,9000003112,1000003112,Correo Argentino,DELIVERED,TRK-1NDGWBBEPS,20250203.0,2025-02-03 06:54:48,20250207.0,2025-02-07 06:54:48
3114,9000003113,1000003113,PICKUP,DELIVERED,,20250324.0,2025-03-24 23:15:08,20250325.0,2025-03-25 23:15:08
3115,9000003114,1000003114,Correo Argentino,SHIPPED,TRK-5114590GMU,20240416.0,2024-04-16 15:03:35,20240420.0,2024-04-20 15:03:35
3116,9000003115,1000003115,Correo Argentino,SHIPPED,TRK-49DPMHG07L,20240811.0,2024-08-11 15:21:24,20240815.0,2024-08-15 15:21:24
3117,9000003116,1000003116,Correo Argentino,DELIVERED,TRK-BAXG7NO1QU,20240513.0,2024-05-13 06:45:59,20240517.0,2024-05-17 06:45:59
3118,9000003117,1000003117,PICKUP,DELIVERED,,20240118.0,2024-01-18 00:03:04,20240119.0,2024-01-19 00:03:04
3119,9000003118,1000003118,PICKUP,DELIVERED,,20240830.0,2024-08-30 23:14:20,20240831.0,2024-08-31 23:14:20
3120,9000003119,1000003119,Correo Argentino,DELIVERED,TRK-P0OCXNO5R5,20240213.0,2024-02-13 03:41:54,20240220.0,2024-02-20 03:41:54
3121,9000003120,1000003120,Correo Argentino,CANCELLED,,,,,
3122,9000003121,1000003121,PICKUP,DELIVERED,,20241108.0,2024-11-08 17:44:04,20241109.0,2024-11-09 17:44:04
3123,9000003122,1000003122,Correo Argentino,DELIVERED,TRK-EL02N8ZNVC,20240402.0,2024-04-02 04:00:15,20240407.0,2024-04-07 04:00:15
3124,9000003123,1000003123,Correo Argentino,DELIVERED,TRK-Z0B2DTU4GB,20250420.0,2025-04-20 21:03:25,20250425.0,2025-04-25 21:03:25
3125,9000003124,1000003124,PICKUP,DELIVERED,,20240607.0,2024-06-07 11:44:21,20240608.0,2024-06-08 11:44:21
3126,9000003125,1000003125,Correo Argentino,DELIVERED,TRK-C7AV3P3OF3,20250320.0,2025-03-20 22:34:33,20250323.0,2025-03-23 22:34:33
3127,9000003126,1000003126,Correo Argentino,SHIPPED,TRK-WII7T9B0JR,20241112.0,2024-11-12 18:07:57,20241117.0,2024-11-17 18:07:57
3128,9000003127,1000003127,PICKUP,DELIVERED,,20250210.0,2025-02-10 22:19:05,20250211.0,2025-02-11 22:19:05
3129,9000003128,1000003128,PICKUP,DELIVERED,,20250912.0,2025-09-12 18:11:44,20250913.0,2025-09-13 18:11:44
3130,9000003129,1000003129,Correo Argentino,DELIVERED,TRK-4F0ZCGP78P,20250508.0,2025-05-08 14:13:46,20250512.0,2025-05-12 14:13:46
3131,9000003130,1000003130,PICKUP,DELIVERED,,20240202.0,2024-02-02 20:22:45,20240203.0,2024-02-03 20:22:45
3132,9000003131,1000003131,Correo Argentino,DELIVERED,TRK-UWWD1C9YBX,20241204.0,2024-12-04 13:14:04,20241209.0,2024-12-09 13:14:04
3133,9000003132,1000003132,PICKUP,DELIVERED,,20240827.0,2024-08-27 20:34:17,20240828.0,2024-08-28 20:34:17
3134,9000003133,1000003133,Correo Argentino,CANCELLED,,,,,
3135,9000003134,1000003134,Correo Argentino,DELIVERED,TRK-TM3ETPDY2P,20240611.0,2024-06-11 12:39:20,20240614.0,2024-06-14 12:39:20
3136,9000003135,1000003135,PICKUP,DELIVERED,,20240204.0,2024-02-04 19:29:29,20240205.0,2024-02-05 19:29:29
3137,9000003136,1000003136,Correo Argentino,DELIVERED,TRK-5FVXSNVMB9,20240825.0,2024-08-25 02:36:47,20240830.0,2024-08-30 02:36:47
3138,9000003137,1000003137,Correo Argentino,DELIVERED,TRK-0JRK5D9F5Z,20250625.0,2025-06-25 11:58:50,20250628.0,2025-06-28 11:58:50
3139,9000003138,1000003138,Correo Argentino,DELIVERED,TRK-NV8PHD8XC2,20250601.0,2025-06-01 08:20:31,20250603.0,2025-06-03 08:20:31
3140,9000003139,1000003139,PICKUP,DELIVERED,,20240724.0,2024-07-24 15:27:14,20240725.0,2024-07-25 15:27:14
3141,9000003140,1000003140,Correo Argentino,DELIVERED,TRK-OWEC9PN1QR,20241219.0,2024-12-19 21:48:30,20241221.0,2024-12-21 21:48:30
3142,9000003141,1000003141,PICKUP,CANCELLED,,,,,
3143,9000003142,1000003142,Correo Argentino,DELIVERED,TRK-HIF5VNVGO2,20240916.0,2024-09-16 09:31:44,20240921.0,2024-09-21 09:31:44
3144,9000003143,1000003143,PICKUP,SHIPPED,,20250914.0,2025-09-14 11:46:33,20250915.0,2025-09-15 11:46:33
3145,9000003144,1000003144,Correo Argentino,DELIVERED,TRK-OMSUL1XJZJ,20240914.0,2024-09-14 23:05:22,20240919.0,2024-09-19 23:05:22
3146,9000003145,1000003145,Correo Argentino,DELIVERED,TRK-7V0H19GK9Z,20240214.0,2024-02-14 07:24:18,20240218.0,2024-02-18 07:24:18
3147,9000003146,1000003146,Correo Argentino,SHIPPED,TRK-A8B7C6A220,20250603.0,2025-06-03 08:58:20,20250607.0,2025-06-07 08:58:20
3148,9000003147,1000003147,PICKUP,DELIVERED,,20240502.0,2024-05-02 23:21:49,20240503.0,2024-05-03 23:21:49
3149,9000003148,1000003148,Correo Argentino,CANCELLED,,,,,
3150,9000003149,1000003149,Correo Argentino,DELIVERED,TRK-SVPQ67XWLR,20240926.0,2024-09-26 03:30:09,20240930.0,2024-09-30 03:30:09
3151,9000003150,1000003150,PICKUP,DELIVERED,,20250731.0,2025-07-31 21:52:46,20250801.0,2025-08-01 21:52:46
3152,9000003151,1000003151,PICKUP,DELIVERED,,20250718.0,2025-07-18 23:54:55,20250719.0,2025-07-19 23:54:55
3153,9000003152,1000003152,Correo Argentino,CANCELLED,,,,,
3154,9000003153,1000003153,Correo Argentino,DELIVERED,TRK-TCE6NSCQPM,20250424.0,2025-04-24 22:09:50,20250428.0,2025-04-28 22:09:50
3155,9000003154,1000003154,PICKUP,DELIVERED,,20240807.0,2024-08-07 02:19:18,20240808.0,2024-08-08 02:19:18
3156,9000003155,1000003155,PICKUP,DELIVERED,,20250603.0,2025-06-03 14:57:17,20250604.0,2025-06-04 14:57:17
3157,9000003156,1000003156,Correo Argentino,DELIVERED,TRK-JKD33H7J2K,20250325.0,2025-03-25 04:22:53,20250329.0,2025-03-29 04:22:53
3158,9000003157,1000003157,PICKUP,DELIVERED,,20240915.0,2024-09-15 13:35:30,20240916.0,2024-09-16 13:35:30
3159,9000003158,1000003158,Correo Argentino,DELIVERED,TRK-3BHF5L25R1,20240223.0,2024-02-23 03:04:38,20240226.0,2024-02-26 03:04:38
3160,9000003159,1000003159,Correo Argentino,CANCELLED,,,,,
3161,9000003160,1000003160,Correo Argentino,DELIVERED,TRK-JB5U7F6FDZ,20240718.0,2024-07-18 09:43:47,20240721.0,2024-07-21 09:43:47
3162,9000003161,1000003161,PICKUP,DELIVERED,,20250616.0,2025-06-16 19:01:33,20250617.0,2025-06-17 19:01:33
3163,9000003162,1000003162,PICKUP,DELIVERED,,20240614.0,2024-06-14 17:27:24,20240615.0,2024-06-15 17:27:24
3164,9000003163,1000003163,Correo Argentino,DELIVERED,TRK-LV6AIQK8QD,20240531.0,2024-05-31 05:40:11,20240603.0,2024-06-03 05:40:11
3165,9000003164,1000003164,Correo Argentino,DELIVERED,TRK-TZ8O0WLJVN,20250305.0,2025-03-05 22:34:53,20250310.0,2025-03-10 22:34:53
3166,9000003165,1000003165,Correo Argentino,READY,TRK-UN87W9JZYE,20240611.0,2024-06-11 03:31:45,20240613.0,2024-06-13 03:31:45
3167,9000003166,1000003166,Correo Argentino,DELIVERED,TRK-CPOHZ1M996,20250713.0,2025-07-13 01:58:37,20250718.0,2025-07-18 01:58:37
3168,9000003167,1000003167,PICKUP,DELIVERED,,20250413.0,2025-04-13 05:02:08,20250414.0,2025-04-14 05:02:08
3169,9000003168,1000003168,Correo Argentino,SHIPPED,TRK-GIDZTB26YT,20240619.0,2024-06-19 04:56:41,20240622.0,2024-06-22 04:56:41
3170,9000003169,1000003169,Correo Argentino,DELIVERED,TRK-5I9JTBW02T,20250521.0,2025-05-21 20:14:33,20250525.0,2025-05-25 20:14:33
3171,9000003170,1000003170,Correo Argentino,DELIVERED,TRK-CUS4RB27OT,20240516.0,2024-05-16 23:11:50,20240519.0,2024-05-19 23:11:50
3172,9000003171,1000003171,Correo Argentino,CANCELLED,,,,,
3173,9000003172,1000003172,PICKUP,DELIVERED,,20240902.0,2024-09-02 22:36:38,20240903.0,2024-09-03 22:36:38
3174,9000003173,1000003173,Correo Argentino,READY,TRK-BPSW2C3F52,20240624.0,2024-06-24 20:54:12,20240629.0,2024-06-29 20:54:12
3175,9000003174,1000003174,Correo Argentino,DELIVERED,TRK-5D4TQG1Z22,20241219.0,2024-12-19 14:11:42,20241223.0,2024-12-23 14:11:42
3176,9000003175,1000003175,Correo Argentino,DELIVERED,TRK-V6B2A2Y0PU,20240915.0,2024-09-15 09:19:03,20240918.0,2024-09-18 09:19:03
3177,9000003176,1000003176,PICKUP,DELIVERED,,20250804.0,2025-08-04 13:50:28,20250805.0,2025-08-05 13:50:28
3178,9000003177,1000003177,PICKUP,DELIVERED,,20250822.0,2025-08-22 06:23:02,20250823.0,2025-08-23 06:23:02
3179,9000003178,1000003178,PICKUP,SHIPPED,,20241007.0,2024-10-07 23:52:10,20241008.0,2024-10-08 23:52:10
3180,9000003179,1000003179,Correo Argentino,DELIVERED,TRK-8CIFJOT9JE,20250214.0,2025-02-14 21:43:36,20250216.0,2025-02-16 21:43:36
3181,9000003180,1000003180,PICKUP,DELIVERED,,20240803.0,2024-08-03 08:57:21,20240804.0,2024-08-04 08:57:21
3182,9000003181,1000003181,PICKUP,DELIVERED,,20250706.0,2025-07-06 21:31:00,20250707.0,2025-07-07 21:31:00
3183,9000003182,1000003182,Correo Argentino,SHIPPED,TRK-KOBC7TNPAR,20250623.0,2025-06-23 13:11:08,20250628.0,2025-06-28 13:11:08
3184,9000003183,1000003183,Correo Argentino,DELIVERED,TRK-TTI1P11FY6,20241110.0,2024-11-10 18:23:59,20241114.0,2024-11-14 18:23:59
3185,9000003184,1000003184,Correo Argentino,CANCELLED,,,,,
3186,9000003185,1000003185,PICKUP,DELIVERED,,20250714.0,2025-07-14 03:52:32,20250715.0,2025-07-15 03:52:32
3187,9000003186,1000003186,Correo Argentino,DELIVERED,TRK-0QGF2RQP8K,20241017.0,2024-10-17 18:27:04,20241022.0,2024-10-22 18:27:04
3188,9000003187,1000003187,Correo Argentino,DELIVERED,TRK-X7VPSZBDX3,20250827.0,2025-08-27 11:28:16,20250901.0,2025-09-01 11:28:16
3189,9000003188,1000003188,Correo Argentino,CANCELLED,,,,,
3190,9000003189,1000003189,PICKUP,DELIVERED,,20250613.0,2025-06-13 18:53:49,20250614.0,2025-06-14 18:53:49
3191,9000003190,1000003190,PICKUP,DELIVERED,,20250419.0,2025-04-19 16:04:19,20250420.0,2025-04-20 16:04:19
3192,9000003191,1000003191,Correo Argentino,DELIVERED,TRK-DLX6PC67VM,20240815.0,2024-08-15 03:02:38,20240820.0,2024-08-20 03:02:38
3193,9000003192,1000003192,PICKUP,SHIPPED,,20250313.0,2025-03-13 05:42:22,20250314.0,2025-03-14 05:42:22
3194,9000003193,1000003193,Correo Argentino,SHIPPED,TRK-KEYF4X2YCE,20240820.0,2024-08-20 21:02:39,20240822.0,2024-08-22 21:02:39
3195,9000003194,1000003194,PICKUP,DELIVERED,,20240719.0,2024-07-19 19:58:32,20240720.0,2024-07-20 19:58:32
3196,9000003195,1000003195,Correo Argentino,DELIVERED,TRK-R6ZW6NA4E4,20240201.0,2024-02-01 09:35:24,20240206.0,2024-02-06 09:35:24
3197,9000003196,1000003196,PICKUP,DELIVERED,,20241029.0,2024-10-29 18:23:23,20241030.0,2024-10-30 18:23:23
3198,9000003197,1000003197,Correo Argentino,SHIPPED,TRK-HAJUK9TQ6R,20241003.0,2024-10-03 18:27:48,20241006.0,2024-10-06 18:27:48
3199,9000003198,1000003198,Correo Argentino,DELIVERED,TRK-YIEFCTL3NU,20250617.0,2025-06-17 16:44:42,20250624.0,2025-06-24 16:44:42
3200,9000003199,1000003199,PICKUP,DELIVERED,,20240525.0,2024-05-25 06:02:47,20240526.0,2024-05-26 06:02:47
3201,9000003200,1000003200,Correo Argentino,DELIVERED,TRK-WEJB9C1UFG,20240822.0,2024-08-22 20:15:14,20240827.0,2024-08-27 20:15:14
3202,9000003201,1000003201,PICKUP,CANCELLED,,,,,
3203,9000003202,1000003202,Correo Argentino,DELIVERED,TRK-G1OATMQTOC,20250221.0,2025-02-21 02:35:05,20250226.0,2025-02-26 02:35:05
3204,9000003203,1000003203,Correo Argentino,DELIVERED,TRK-151FMD3L4J,20250614.0,2025-06-14 00:02:20,20250617.0,2025-06-17 00:02:20
3205,9000003204,1000003204,Correo Argentino,DELIVERED,TRK-MFAKATJGYQ,20240725.0,2024-07-25 21:59:46,20240728.0,2024-07-28 21:59:46
3206,9000003205,1000003205,PICKUP,DELIVERED,,20240813.0,2024-08-13 11:13:32,20240814.0,2024-08-14 11:13:32
3207,9000003206,1000003206,Correo Argentino,DELIVERED,TRK-J3G7HCJOTM,20250602.0,2025-06-02 07:40:50,20250607.0,2025-06-07 07:40:50
3208,9000003207,1000003207,Correo Argentino,DELIVERED,TRK-CBBFKCNBOW,20250216.0,2025-02-16 16:18:18,20250220.0,2025-02-20 16:18:18
3209,9000003208,1000003208,Correo Argentino,DELIVERED,TRK-BRRIC9PI24,20240314.0,2024-03-14 14:27:45,20240318.0,2024-03-18 14:27:45
3210,9000003209,1000003209,Correo Argentino,DELIVERED,TRK-HQ1EOHQ9IQ,20250903.0,2025-09-03 20:39:39,20250906.0,2025-09-06 20:39:39
3211,9000003210,1000003210,PICKUP,DELIVERED,,20250817.0,2025-08-17 13:32:09,20250818.0,2025-08-18 13:32:09
3212,9000003211,1000003211,Correo Argentino,DELIVERED,TRK-F67VPG0N5V,20250915.0,2025-09-15 14:58:26,20250919.0,2025-09-19 14:58:26
3213,9000003212,1000003212,Correo Argentino,DELIVERED,TRK-EA4D1MWATG,20240608.0,2024-06-08 19:43:10,20240611.0,2024-06-11 19:43:10
3214,9000003213,1000003213,Correo Argentino,DELIVERED,TRK-FRL9KEDAUA,20250214.0,2025-02-14 14:10:25,20250216.0,2025-02-16 14:10:25
3215,9000003214,1000003214,Correo Argentino,SHIPPED,TRK-FJZWIKWRS4,20241213.0,2024-12-13 13:47:46,20241216.0,2024-12-16 13:47:46
3216,9000003215,1000003215,Correo Argentino,DELIVERED,TRK-752I40CT12,20240205.0,2024-02-05 09:04:02,20240207.0,2024-02-07 09:04:02
3217,9000003216,1000003216,Correo Argentino,DELIVERED,TRK-CWHU9HZK3R,20250717.0,2025-07-17 12:39:25,20250722.0,2025-07-22 12:39:25
3218,9000003217,1000003217,Correo Argentino,DELIVERED,TRK-MF90KUWQ2G,20240103.0,2024-01-03 14:28:29,20240107.0,2024-01-07 14:28:29
3219,9000003218,1000003218,Correo Argentino,CANCELLED,,,,,
3220,9000003219,1000003219,Correo Argentino,DELIVERED,TRK-KJHQBEUTUW,20240712.0,2024-07-12 01:56:46,20240719.0,2024-07-19 01:56:46
3221,9000003220,1000003220,Correo Argentino,DELIVERED,TRK-38YKC5LH7K,20250816.0,2025-08-16 15:31:31,20250820.0,2025-08-20 15:31:31
3222,9000003221,1000003221,Correo Argentino,CANCELLED,,,,,
3223,9000003222,1000003222,PICKUP,DELIVERED,,20250806.0,2025-08-06 00:50:22,20250807.0,2025-08-07 00:50:22
3224,9000003223,1000003223,Correo Argentino,DELIVERED,TRK-D7CW88WB8P,20240521.0,2024-05-21 10:43:24,20240524.0,2024-05-24 10:43:24
3225,9000003224,1000003224,PICKUP,SHIPPED,,20250626.0,2025-06-26 17:12:09,20250627.0,2025-06-27 17:12:09
3226,9000003225,1000003225,PICKUP,DELIVERED,,20250302.0,2025-03-02 04:52:38,20250303.0,2025-03-03 04:52:38
3227,9000003226,1000003226,PICKUP,SHIPPED,,20240807.0,2024-08-07 03:36:54,20240808.0,2024-08-08 03:36:54
3228,9000003227,1000003227,Correo Argentino,DELIVERED,TRK-XDMMNWX0L3,20250208.0,2025-02-08 21:37:37,20250211.0,2025-02-11 21:37:37
3229,9000003228,1000003228,PICKUP,DELIVERED,,20250223.0,2025-02-23 16:44:39,20250224.0,2025-02-24 16:44:39
3230,9000003229,1000003229,Correo Argentino,DELIVERED,TRK-MCJ37ZXZ6T,20240412.0,2024-04-12 15:01:51,20240419.0,2024-04-19 15:01:51
3231,9000003230,1000003230,Correo Argentino,CANCELLED,,,,,
3232,9000003231,1000003231,Correo Argentino,CANCELLED,,,,,
3233,9000003232,1000003232,PICKUP,DELIVERED,,20240417.0,2024-04-17 18:27:16,20240418.0,2024-04-18 18:27:16
3234,9000003233,1000003233,PICKUP,DELIVERED,,20250901.0,2025-09-01 14:13:53,20250902.0,2025-09-02 14:13:53
3235,9000003234,1000003234,PICKUP,DELIVERED,,20250302.0,2025-03-02 07:29:02,20250303.0,2025-03-03 07:29:02
3236,9000003235,1000003235,PICKUP,DELIVERED,,20250128.0,2025-01-28 17:38:59,20250129.0,2025-01-29 17:38:59
3237,9000003236,1000003236,PICKUP,DELIVERED,,20240825.0,2024-08-25 23:05:32,20240826.0,2024-08-26 23:05:32
3238,9000003237,1000003237,Correo Argentino,DELIVERED,TRK-LHBB3HDVVP,20240914.0,2024-09-14 07:06:18,20240917.0,2024-09-17 07:06:18
3239,9000003238,1000003238,PICKUP,DELIVERED,,20240429.0,2024-04-29 03:22:06,20240430.0,2024-04-30 03:22:06
3240,9000003239,1000003239,Correo Argentino,DELIVERED,TRK-OGEWFNUL2J,20240226.0,2024-02-26 22:59:44,20240228.0,2024-02-28 22:59:44
3241,9000003240,1000003240,PICKUP,DELIVERED,,20240706.0,2024-07-06 11:53:39,20240707.0,2024-07-07 11:53:39
3242,9000003241,1000003241,Correo Argentino,DELIVERED,TRK-8261ZTMF9M,20240927.0,2024-09-27 10:56:28,20241002.0,2024-10-02 10:56:28
3243,9000003242,1000003242,Correo Argentino,DELIVERED,TRK-5025CNL75T,20240722.0,2024-07-22 14:27:25,20240724.0,2024-07-24 14:27:25
3244,9000003243,1000003243,Correo Argentino,CANCELLED,,,,,
3245,9000003244,1000003244,PICKUP,DELIVERED,,20250703.0,2025-07-03 01:34:33,20250704.0,2025-07-04 01:34:33
3246,9000003245,1000003245,Correo Argentino,DELIVERED,TRK-78997JJKG8,20250319.0,2025-03-19 08:57:00,20250324.0,2025-03-24 08:57:00
3247,9000003246,1000003246,PICKUP,DELIVERED,,20240121.0,2024-01-21 18:30:16,20240122.0,2024-01-22 18:30:16
3248,9000003247,1000003247,Correo Argentino,DELIVERED,TRK-Z1DURQMB3V,20240607.0,2024-06-07 03:09:36,20240611.0,2024-06-11 03:09:36
3249,9000003248,1000003248,Correo Argentino,SHIPPED,TRK-DBF48XLOMN,20250421.0,2025-04-21 08:55:31,20250425.0,2025-04-25 08:55:31
3250,9000003249,1000003249,Correo Argentino,DELIVERED,TRK-0LTM8Y312Z,20250523.0,2025-05-23 08:57:00,20250525.0,2025-05-25 08:57:00
3251,9000003250,1000003250,PICKUP,DELIVERED,,20241125.0,2024-11-25 01:04:43,20241126.0,2024-11-26 01:04:43
3252,9000003251,1000003251,PICKUP,CANCELLED,,,,,
3253,9000003252,1000003252,Correo Argentino,DELIVERED,TRK-78QJS56ZEG,20240507.0,2024-05-07 13:02:00,20240511.0,2024-05-11 13:02:00
3254,9000003253,1000003253,PICKUP,DELIVERED,,20240125.0,2024-01-25 09:03:48,20240126.0,2024-01-26 09:03:48
3255,9000003254,1000003254,Correo Argentino,DELIVERED,TRK-KQREBFC39G,20250829.0,2025-08-29 03:59:36,20250902.0,2025-09-02 03:59:36
3256,9000003255,1000003255,Correo Argentino,CANCELLED,,,,,
3257,9000003256,1000003256,PICKUP,DELIVERED,,20240504.0,2024-05-04 07:52:59,20240505.0,2024-05-05 07:52:59
3258,9000003257,1000003257,Correo Argentino,DELIVERED,TRK-709N7M8K5H,20250522.0,2025-05-22 14:26:58,20250525.0,2025-05-25 14:26:58
3259,9000003258,1000003258,PICKUP,DELIVERED,,20240201.0,2024-02-01 17:43:18,20240202.0,2024-02-02 17:43:18
3260,9000003259,1000003259,Correo Argentino,DELIVERED,TRK-KY822U34HC,20250219.0,2025-02-19 23:40:03,20250221.0,2025-02-21 23:40:03
3261,9000003260,1000003260,PICKUP,DELIVERED,,20240227.0,2024-02-27 17:38:20,20240228.0,2024-02-28 17:38:20
3262,9000003261,1000003261,Correo Argentino,DELIVERED,TRK-JFB527QHT1,20250914.0,2025-09-14 21:19:15,20250919.0,2025-09-19 21:19:15
3263,9000003262,1000003262,Correo Argentino,DELIVERED,TRK-NZ30FNRFK4,20240405.0,2024-04-05 19:57:51,20240407.0,2024-04-07 19:57:51
3264,9000003263,1000003263,PICKUP,SHIPPED,,20240608.0,2024-06-08 15:56:55,20240609.0,2024-06-09 15:56:55
3265,9000003264,1000003264,Correo Argentino,SHIPPED,TRK-AAOWXGL9HQ,20240419.0,2024-04-19 07:13:40,20240421.0,2024-04-21 07:13:40
3266,9000003265,1000003265,Correo Argentino,DELIVERED,TRK-RSV14OIIPU,20240515.0,2024-05-15 21:55:26,20240519.0,2024-05-19 21:55:26
3267,9000003266,1000003266,Correo Argentino,DELIVERED,TRK-7Z9Z6ERKAU,20250808.0,2025-08-08 09:17:31,20250813.0,2025-08-13 09:17:31
3268,9000003267,1000003267,PICKUP,DELIVERED,,20250819.0,2025-08-19 22:53:55,20250820.0,2025-08-20 22:53:55
3269,9000003268,1000003268,Correo Argentino,DELIVERED,TRK-QCDB9OG03M,20240424.0,2024-04-24 04:35:47,20240429.0,2024-04-29 04:35:47
3270,9000003269,1000003269,PICKUP,DELIVERED,,20250824.0,2025-08-24 06:54:46,20250825.0,2025-08-25 06:54:46
3271,9000003270,1000003270,PICKUP,DELIVERED,,20250709.0,2025-07-09 12:33:51,20250710.0,2025-07-10 12:33:51
